Flusso di Roe (contributo upwind)	\( \overrightarrow{\delta F}_j = \sum_{k=1}^{3} \frac{\bar\lambda_k - |\bar\lambda_k|}{2}\,e^k\,\delta w_j^k \)	FORMULE schemi_volumi_finiti
Entropy fix (Harten-Hyman)	\( |\lambda_k| \to \max(|\lambda_k|, \epsilon) \quad \text{se } |\lambda_k| < \epsilon \)	FORMULE schemi_volumi_finiti
Decomposizione di Reynolds	\( u_i(\mathbf{x},t)=\bar u_i(\mathbf{x})+u_i'(\mathbf{x},t),\quad \overline{u_i'}=0 \)	FORMULE turbolenza
Media temporale	\( \bar u_i(\mathbf{x})=\lim_{T\to\infty}\frac{1}{T}\int_t^{t+T} u_i(\mathbf{x},t')\,dt' \)	FORMULE turbolenza
Media spaziale (d'insieme)	\( \bar u(t)=\lim_{\Omega\to\infty}\frac{1}{\Omega}\int_\Omega u(\mathbf{x},t)\,d\Omega \)	FORMULE turbolenza
Media di Favre (compressibile)	\( \tilde u_i=\dfrac{\overline{\rho\,u_i}}{\bar\rho} \)	FORMULE turbolenza
Regola della media del prodotto	\( \overline{uv}=\bar u\,\bar v+\overline{u'v'} \)	FORMULE turbolenza
Covarianza (definizione statistica)	\( \mathrm{Cov}(X,Y)=E[(X-\bar X)(Y-\bar Y)]=E[XY]-E[X]\,E[Y] \)	FORMULE turbolenza
Proprieta dell'operatore di media	\[ \bar{\bar u}=\bar u,\quad \overline{u'}=0,\quad \overline{au+bv}=a\bar u+b\bar v,\quad \overline{\partial u/\partial x_i}=\partial\bar u/\partial x_i \]	FORMULE turbolenza
Media del quadrato di una fluttuazione sinusoidale	\( u'=A\sin(\omega t)\ \Rightarrow\ \overline{(u')^2}=\tfrac{A^2}{2}\neq 0 \)	FORMULE turbolenza
Equazione RANS incompressibile	\[ \rho\frac{\partial\bar u_i}{\partial t}+\rho\,\bar u_j\frac{\partial\bar u_i}{\partial x_j}=-\frac{\partial\bar p}{\partial x_i}+\frac{\partial}{\partial x_j}\big(\bar\tau_{ij}-\rho\,\overline{u_i'u_j'}\big) \]	FORMULE turbolenza
Sforzo viscoso (legge di Newton, indiciale)	\( \tau_{ij}=\mu\big(\partial_j u_i+\partial_i u_j\big) \)	FORMULE turbolenza
Continuita del campo medio e della fluttuazione	\( \partial_i\bar u_i=0,\qquad \partial_i u_i'=0 \)	FORMULE turbolenza
Tensore degli sforzi di Reynolds	\( \tau^R_{ij}=-\rho\,\overline{u_i'u_j'} \) (simmetrico, 6 incognite indipendenti)	FORMULE turbolenza
Energia cinetica turbolenta k	\( k=\tfrac12\,\overline{u_i'u_i'}=\tfrac12\big(\overline{u_1'^2}+\overline{u_2'^2}+\overline{u_3'^2}\big) \)	FORMULE turbolenza
k in funzione del tensore di Reynolds	\( k=-\dfrac{1}{2\rho}\,\mathrm{tr}(\mathbf{R}) \)	FORMULE turbolenza
Decomposizione isotropa/anisotropa di un tensore simmetrico	\[ T_{ij}=\underbrace{\tfrac13 T_{kk}\,\delta_{ij}}_{\text{isotropa}}+\underbrace{\big(T_{ij}-\tfrac13 T_{kk}\,\delta_{ij}\big)}_{\text{anisotropa}} \]	FORMULE turbolenza
Parti isotropa/anisotropa del tensore di Reynolds	\[ -\rho\overline{u_i'u_j'}=-\tfrac23\rho k\,\delta_{ij}+\big(-\rho\overline{u_i'u_j'}+\tfrac23\rho k\,\delta_{ij}\big) \]	FORMULE turbolenza
Ipotesi di Boussinesq	\( \tau^R_{ij}=-\rho\overline{u_i'u_j'}=2\mu_T S_{ij}-\tfrac23\rho k\,\delta_{ij} \)	FORMULE turbolenza
Boussinesq compressibile (tre termini)	\[ \tau^R_{ij}=2\mu_T\bar S_{ij}-\tfrac23\mu_T\frac{\partial\bar u_k}{\partial x_k}\delta_{ij}-\tfrac23\rho k\,\delta_{ij} \]	FORMULE turbolenza
Tensore velocita di deformazione (campo medio)	\( S_{ij}=\tfrac12\big(\dfrac{\partial\bar u_i}{\partial x_j}+\dfrac{\partial\bar u_j}{\partial x_i}\big) \)	FORMULE turbolenza
Pressione modificata (assorbe la parte isotropa)	\( \bar p^*=\bar p+\tfrac23\rho k \)	FORMULE turbolenza
Stima dimensionale della viscosita turbolenta	\( \mu_T\sim\rho\,u_t\,l_t \)	FORMULE turbolenza
Viscosita turbolenta (k-epsilon)	\( \mu_T=C_\mu\,\rho\,\dfrac{k^2}{\varepsilon},\quad C_\mu\approx0.09 \)	FORMULE turbolenza
Viscosita turbolenta (k-omega)	\( \mu_T=\dfrac{\bar\rho\,k}{\omega} \)	FORMULE turbolenza
Relazione omega-epsilon	\( \omega=\dfrac{\varepsilon}{k} \)	FORMULE turbolenza
Equazione di trasporto di k (k-epsilon)	\[ \frac{\partial(\bar\rho k)}{\partial t}+\frac{\partial(\bar\rho\tilde u_i k)}{\partial x_i}=\frac{\partial}{\partial x_j}\!\Big[\big(\mu+\tfrac{\mu_T}{\sigma_k}\big)\frac{\partial k}{\partial x_j}\Big]+G_k-\bar\rho\varepsilon+Y_M \]	FORMULE turbolenza
Equazione di trasporto di epsilon (k-epsilon)	\[ \frac{\partial(\bar\rho\varepsilon)}{\partial t}+\frac{\partial(\bar\rho\tilde u_i\varepsilon)}{\partial x_i}=\frac{\partial}{\partial x_j}\!\Big[\big(\mu+\tfrac{\mu_T}{\sigma_\varepsilon}\big)\frac{\partial\varepsilon}{\partial x_j}\Big]+C_{1\varepsilon}\frac{\varepsilon}{k}G_k-C_{2\varepsilon}\bar\rho\frac{\varepsilon^2}{k} \]	FORMULE turbolenza
Produzione di k	\( G_k=\tau^F_{ij}\,\dfrac{\partial\tilde u_j}{\partial x_i} \)	FORMULE turbolenza
Dissipazione di dilatazione (comprimibilita)	\( Y_M=2\bar\rho\varepsilon M_t^2,\quad M_t=\dfrac{\sqrt{2k}}{a} \)	FORMULE turbolenza
Equazione di trasporto di k (k-omega)	\[ \frac{\partial(\bar\rho k)}{\partial t}+\frac{\partial(\bar\rho\tilde u_i k)}{\partial x_i}=\frac{\partial}{\partial x_j}\!\Big[\big(\mu+\tfrac{\mu_T}{\sigma_k}\big)\frac{\partial k}{\partial x_j}\Big]+G_k-\beta^*\bar\rho\,\omega k \]	FORMULE turbolenza
Equazione di trasporto di omega (k-omega)	\[ \frac{\partial(\bar\rho\omega)}{\partial t}+\frac{\partial(\bar\rho\tilde u_i\omega)}{\partial x_i}=\frac{\partial}{\partial x_j}\!\Big[\big(\mu+\tfrac{\mu_T}{\sigma_\omega}\big)\frac{\partial\omega}{\partial x_j}\Big]+\frac{\alpha\omega}{k}G_k-\beta\bar\rho\,\omega^2+\bar\rho\frac{\sigma_d}{\omega}\frac{\partial k}{\partial x_j}\frac{\partial\omega}{\partial x_j} \]	FORMULE turbolenza
SST: funzione di blending	\( F_1=1 \) a parete (k-omega), \( F_1=0 \) nel free-stream (k-epsilon); cross-diffusion attivata da \( 1-F_1 \)	FORMULE turbolenza
Spalart-Allmaras: equazione di trasporto di nu-tilde	\[ \frac{\partial\tilde\nu}{\partial t}+\bar u_j\frac{\partial\tilde\nu}{\partial x_j}=C_{b1}\tilde S\tilde\nu-C_{w1}f_w\Big(\frac{\tilde\nu}{d}\Big)^2+\frac{1}{\sigma_v}\Big[\partial_j\big((\nu+\tilde\nu)\partial_j\tilde\nu\big)+C_{b2}|\partial_j\tilde\nu|^2\Big] \]	FORMULE turbolenza
Spalart-Allmaras: viscosita turbolenta	\( \mu_t=\bar\rho\,\tilde\nu\,f_{v1},\qquad f_{v1}=\dfrac{\chi^3}{\chi^3+c_{v1}^3},\quad \chi=\dfrac{\tilde\nu}{\nu} \)	FORMULE turbolenza
RSM: equazione di trasporto degli sforzi	\[ \frac{\partial\overline{u_i'u_j'}}{\partial t}+\bar u_k\frac{\partial\overline{u_i'u_j'}}{\partial x_k}=P_{ij}+\Pi_{ij}-\varepsilon_{ij}+D_{ij} \]	FORMULE turbolenza
RSM: termine di produzione (esatto)	\( P_{ij}=-\big(\overline{u_i'u_k'}\,\partial_k\bar u_j+\overline{u_j'u_k'}\,\partial_k\bar u_i\big) \)	FORMULE turbolenza
Realizzabilita: componenti diagonali	\( \tau^R_{ii}=-\rho\,\overline{(u_i')^2}\le 0 \) (nessuna somma su i)	FORMULE turbolenza
Realizzabilita: disuguaglianza di Schwarz	\( \big(\overline{u_i'u_j'}\big)^2\le\overline{(u_i')^2}\,\overline{(u_j')^2} \)	FORMULE turbolenza
Coefficiente di correlazione	\( \rho_{uv}=\dfrac{\overline{u'v'}}{\sqrt{\overline{u'^2}}\,\sqrt{\overline{v'^2}}}\in[-1,+1] \)	FORMULE turbolenza
Scale di Kolmogorov	\[ \eta=\Big(\frac{\nu^3}{\varepsilon}\Big)^{1/4},\qquad \tau_\eta=\Big(\frac{\nu}{\varepsilon}\Big)^{1/2},\qquad u_\eta=(\nu\varepsilon)^{1/4} \]	FORMULE turbolenza
Separazione di scale (integrale/Kolmogorov)	\( \dfrac{L}{\eta}\propto Re_L^{3/4} \)	FORMULE turbolenza
Celle DNS in 3D	\( N_{celle}\propto\Big(\dfrac{L}{\eta}\Big)^3\propto Re_L^{9/4} \)	FORMULE turbolenza
Numero di passi temporali DNS	\( N_{timestep}\propto\dfrac{T_{conv}}{\tau_\eta}\propto Re_L^{1/2},\qquad \tau_\eta\propto Re^{-1/2} \)	FORMULE turbolenza
Costo computazionale DNS	\( \text{Costo}\propto N_{celle}\times N_{timestep}\propto Re^{9/4}\cdot Re^{3/4}=Re^3 \)	FORMULE turbolenza
Spettro inerziale di Kolmogorov	\( E(k)\propto\varepsilon^{2/3}k^{-5/3} \)	FORMULE turbolenza
Filtraggio LES (convoluzione)	\( \bar u(\mathbf{x},t)=\int_\Omega u(\mathbf{x},t)\,G(\mathbf{x},r,\Delta)\,dr,\qquad \int_\Omega G\,dr=1 \)	FORMULE turbolenza
Ampiezza del filtro LES	\( \Delta=(\Delta x\,\Delta y\,\Delta z)^{1/3} \)	FORMULE turbolenza
Convoluzione (definizione)	\( (f*g)(x)=\int_{-\infty}^{+\infty} f(\xi)\,g(x-\xi)\,d\xi \)	FORMULE turbolenza
Equazioni LES filtrate (incompressibili)	\[ \frac{\partial\bar u_i}{\partial x_i}=0,\qquad \frac{\partial\bar u_i}{\partial t}+\frac{\partial(\bar u_i\bar u_j)}{\partial x_j}=-\frac1\rho\frac{\partial\bar p}{\partial x_i}+\nu\nabla^2\bar u_i-\frac{\partial\tau^{sgs}_{ij}}{\partial x_j} \]	FORMULE turbolenza
Tensore degli sforzi SGS	\( \tau^{sgs}_{ij}=\rho\big(\overline{u_iu_j}-\bar u_i\bar u_j\big) \)	FORMULE turbolenza
Decomposizione del tensore SGS (Leonard/cross/Reynolds)	\( \tau^s_{ij}=L_{ij}+C_{ij}+R_{ij} \), con \( L_{ij}=\overline{\bar u_i\bar u_j}-\bar u_i\bar u_j \)	FORMULE turbolenza
Modello di Smagorinsky (parte anisotropa)	\( \tau^s_{ij}-\tfrac13\delta_{ij}\tau^s_{kk}=-2\,\nu_{sgs}\,\bar S_{ij}=-2(C_s\Delta)^2|\bar S|\,\bar S_{ij} \)	FORMULE turbolenza
Viscosita di sottogriglia (Smagorinsky)	\( \nu_{sgs}=(C_s\Delta)^2\,|\bar S|,\quad C_s\approx0.1\text{--}0.2 \)	FORMULE turbolenza
Tensore di deformazione filtrato e suo modulo	\( \bar S_{ij}=\tfrac12\big(\partial_j\bar u_i+\partial_i\bar u_j\big),\qquad |\bar S|=\sqrt{2\,\bar S_{ij}\bar S_{ij}} \)	FORMULE turbolenza
Identita di Germano	\( L_{ij}=T_{ij}-\widehat{\tau}_{ij} \)	FORMULE turbolenza
Tensore di Leonard (modello dinamico)	\( L_{ij}=\widehat{\bar u_i\bar u_j}-\widehat{\bar u}_i\widehat{\bar u}_j \)	FORMULE turbolenza
Sforzi SGS al test filter	\( T_{ij}=\widehat{\overline{u_iu_j}}-\widehat{\bar u}_i\widehat{\bar u}_j \)	FORMULE turbolenza
Modello dinamico: tensore M_ij	\( M_{ij}=\widehat{\Delta}^2\,|\widehat{\bar S}|\,\widehat{\bar S}_{ij}-\Delta^2\,\widehat{|\bar S|\,\bar S_{ij}} \)	FORMULE turbolenza
Coefficiente di Smagorinsky dinamico (Lilly, minimi quadrati)	\( C_s^2=-\dfrac12\,\dfrac{\langle L_{ij}M_{ij}\rangle}{\langle M_{kl}M_{kl}\rangle} \)	FORMULE turbolenza
Rapporto test filter / griglia	\( \widehat{\Delta}/\Delta=2 \)	FORMULE turbolenza
Variabili di parete	\( u^+=\dfrac{u}{u_\tau},\quad y^+=\dfrac{y}{\ell_\tau},\quad u_\tau=\sqrt{\dfrac{\tau_w}{\rho}},\quad \ell_\tau=\dfrac{\nu}{u_\tau},\quad \tau_w=\mu\dfrac{\partial u}{\partial y}\Big|_w \)	FORMULE turbolenza
Sottostrato viscoso (legge lineare)	\( u^+=y^+ \quad (y^+\lesssim5) \)	FORMULE turbolenza
Legge logaritmica di parete	\( u^+=\dfrac{1}{\kappa}\ln y^+ + B \quad (y^+\gtrsim30),\quad \kappa\approx0.41,\ B\approx5.2 \)	FORMULE turbolenza
Variabili star (separazione)	\( u^\star=\dfrac{u\,C_\mu^{1/4}k^{1/2}}{\tau_w/\rho},\qquad y^\star=\dfrac{\rho\,C_\mu^{1/4}k^{1/2}\,y}{\mu} \)	FORMULE turbolenza
Scala di velocita basata su k	\( u_k=C_\mu^{1/4}k^{1/2} \) (resta finita anche dove \( \tau_w=0 \))	FORMULE turbolenza
Dimensionamento prima cella per y+ target	\( y^+=\dfrac{y\,u_\tau}{\nu},\qquad \Delta y_{1,\text{new}}\approx\Delta y_{1,\text{old}}\cdot\dfrac{y^+_{\text{target}}}{y^+_{\text{attuale}}} \)	FORMULE turbolenza
Variabili di parete in separazione (singolarita)	\( \tau_w=0\Rightarrow u_\tau=0:\ \ell_\tau\to\infty,\ y^+\to0,\ u^+\to\infty \)	FORMULE turbolenza
Formula di Kader (wall function generica)	\( u^+=e^{\Gamma}u^+_{\text{lam}}+e^{1/\Gamma}u^+_{\text{turb}},\quad \Gamma=-\dfrac{a(y^+)^4}{1+b\,y^+} \)	FORMULE turbolenza
DES: lunghezza di scala	\( \tilde d=\min(d,\,C_{DES}\Delta) \)	FORMULE turbolenza
DDES: distanza modificata	\( \tilde d=d-f_d\,\max(0,\,d-C_{DES}\Delta) \)	FORMULE turbolenza
DDES: funzione di shielding	\[ f_d=1-\tanh\big[(8\,r_d)^3\big],\qquad r_d=\frac{\nu+\nu_t}{\kappa^2 d^2\sqrt{\partial_j u_i\,\partial_j u_i}},\qquad \kappa=0.41 \]	FORMULE turbolenza
Passo angolare di un canale (pitch)	\( \text{pitch} = \dfrac{360^\circ}{Z} \) — es. \( 360/30 = 12^\circ \); piu pale, passo piu stretto.	FORMULE turbomacchine
Settore periodico (sliding mesh)	\( \text{settore} = \dfrac{360^\circ}{\mathrm{MCD}(Z_1,Z_2)} \) — settore periodico minimo; MCD grande, settore piccolo, meno celle.	FORMULE turbomacchine
Canali per settore	\( \dfrac{Z_1}{\mathrm{MCD}(Z_1,Z_2)}, \quad \dfrac{Z_2}{\mathrm{MCD}(Z_1,Z_2)} \) — numero di canali delle due schiere; coprono lo stesso angolo.	FORMULE turbomacchine
Serie di Fourier circonferenziale all'interfaccia	\( U(r,\theta) = \displaystyle\sum_{n=-\infty}^{+\infty} \hat U_n(r)\, e^{\,in\theta} \) — \( n=0 \) valor medio, \( n\neq 0 \) scia e non-uniformita.	FORMULE turbomacchine
Media circonferenziale del mixing plane	\( \bar U(r) = \dfrac{1}{\Delta\theta}\displaystyle\int_{\theta_1}^{\theta_2} U(r,\theta)\, d\theta = \hat U_0(r) \) — conserva solo l'armonica \( n=0 \), profilo dipendente solo da \( r \).	FORMULE turbomacchine
Troncamento della scia (azzeramento armoniche)	\( \hat U_n(r) \xrightarrow{\;\text{mixing plane}\;} 0 \quad (n\neq 0) \) — azzerare le armoniche superiori equivale a miscelamento istantaneo, genera perdite di mixing numeriche.	FORMULE turbomacchine
Periodicita spaziale (passi uguali)	\( U(x,r,\theta,t) = U\!\left(x,r,\theta - \tfrac{2\pi}{Z_2},\, t\right) \) — stesso campo a un passo di distanza, stesso istante.	FORMULE turbomacchine
Periodicita corocronica / phase-lag (passi diversi)	\( U(x,r,\theta,t) = U\!\left(x,r,\theta - \tfrac{2\pi}{Z_2},\, t + \delta_t\right) \) — canale adiacente uguale ma a istante diverso; periodicita nel tempo.	FORMULE turbomacchine
Time-lag / sfasamento corocronico	\( \delta_t = \dfrac{\left\lvert \tfrac{2\pi}{Z_1} - \tfrac{2\pi}{Z_2} \right\rvert}{\left\lvert \Omega_1 - \Omega_2 \right\rvert} \) — tempo per percorrere la differenza di passo alla velocita relativa; se \( Z_1=Z_2 \) allora \( \delta_t=0 \).	FORMULE turbomacchine
Time-lag nel caso reale statore-rotore	\( \delta_t = \dfrac{\left\lvert \tfrac{2\pi}{Z_1} - \tfrac{2\pi}{Z_2} \right\rvert}{\Omega_{\text{rotore}}} \) — una schiera e ferma (\( \Omega=0 \)), quindi la velocita relativa coincide con \( \Omega_{\text{rotore}} \).	FORMULE turbomacchine
Velocita relativa fra le schiere	\( \left\lvert \Omega_1 - \Omega_2 \right\rvert \) — velocita angolare relativa statore-rotore; nel riferimento relativo una schiera e ferma.	FORMULE turbomacchine
Dimostra: classificazione ellittico/parabolico/iperbolico dal discriminante	\( \text{Da } A\,u_{xx}+B\,u_{xy}+C\,u_{yy}+\dots=0 \text{ si cercano le curve caratteristiche } \frac{dy}{dx}. \) Sostituendo un'onda piana / l'equazione caratteristica si ottiene \( A\,(dy)^2 - B\,dx\,dy + C\,(dx)^2 = 0 \Rightarrow A\Big(\tfrac{dy}{dx}\Big)^2 - B\Big(\tfrac{dy}{dx}\Big) + C = 0 \). Le radici sono reali e distinte sse \( \Delta=B^2-4AC>0 \) (due caratteristiche reali -> iperbolica), coincidenti se \( \Delta=0 \) (parabolica), complesse se \( \Delta<0 \) (nessuna caratteristica reale -> ellittica). Per il potenziale \( (1-M^2)\phi_{xx}+\phi_{yy}=0 \): \( A=1-M^2,\ B=0,\ C=1 \Rightarrow \Delta=-4(1-M^2) \), quindi \( M<1\Rightarrow\Delta<0 \) ellittica, \( M>1\Rightarrow\Delta>0 \) iperbolica.	PROOF bilancio
Dimostra: autovalori del sistema di Eulero 1D	\( \text{Da } U_t+F(U)_x=0 \text{, con } U=(\rho,\rho u,\rho E)^T \text{, si applica la chain rule: } F_x=\frac{\partial F}{\partial U}U_x=A(U)U_x \Rightarrow U_t+A\,U_x=0. \) Si calcola la Jacobiana \( A=\partial F/\partial U \) e il polinomio caratteristico \( \det(A-\lambda I)=0 \). Le radici sono \( \lambda_1=u-c,\ \lambda_2=u,\ \lambda_3=u+c \) con \( c=\sqrt{\gamma R T}=\sqrt{\gamma p/\rho} \). Essendo reali e distinte (per c>0), A e diagonalizzabile \( A=L\Lambda L^{-1} \): il sistema e iperbolico. Fisicamente: onda entropica a velocita u e due onde acustiche a \( u\pm c \).	PROOF bilancio
Dimostra: forma quasi-lineare dalla forma conservativa	\( \text{Da } U_t+F(U)_x=0 \text{, applico la chain rule al termine di flusso: } F(U)_x=\frac{\partial F}{\partial U}\frac{\partial U}{\partial x}. \) Definendo la Jacobiana \( A(U)=\partial F/\partial U \) si ottiene direttamente \( U_t+A(U)U_x=0 \). Le due forme coincidono per soluzioni regolari (C^1); in presenza di urti solo la forma conservativa da la velocita corretta via Rankine-Hugoniot.	PROOF bilancio
Dimostra: equazioni caratteristiche e di compatibilita	\( \text{Da } U_t+A\,U_x=0 \text{ con } A=L\Lambda L^{-1} \text{, premoltiplico per } L^{-1}: \ L^{-1}U_t+\Lambda L^{-1}U_x=0. \) Definendo le variabili caratteristiche \( dW=L^{-1}dU \), il sistema si disaccoppia in \( \frac{\partial W_k}{\partial t}+\lambda_k\frac{\partial W_k}{\partial x}=0 \). Lungo la k-esima caratteristica \( \frac{dx}{dt}=\lambda_k \) la PDE diventa la ODE \( \frac{dW_k}{dt}=0 \) (equazione di compatibilita): \( W_k \) (invariante di Riemann) e costante lungo quella linea. Cosi un sistema di PDE diventa un insieme di ODE lungo le caratteristiche.	PROOF caratteristiche
Dimostra: invarianti di Riemann per Eulero 1D	\( \text{Lungo } \frac{dx}{dt}=u\pm c \text{ le relazioni di compatibilita per gas politropico isentropico danno } du \pm \frac{dp}{\rho c}=0. \) Usando \( c^2=\gamma p/\rho \) e l'isentropica \( p/\rho^\gamma=\text{cost} \) si ottiene \( \frac{dp}{\rho c}=\frac{2}{\gamma-1}dc \), quindi \( d\big(u\pm\frac{2c}{\gamma-1}\big)=0 \). Pertanto \( J^{\pm}=u\pm\frac{2c}{\gamma-1} \) sono costanti lungo le rispettive caratteristiche \( C^{\pm}:\ \frac{dx}{dt}=u\pm c \).	PROOF caratteristiche
Dimostra: Rankine-Hugoniot dal bilancio integrale	\( \text{Parto dalla forma integrale (conservativa) su } [x_1,x_2]: \ \frac{d}{dt}\int_{x_1}^{x_2}U\,dx + \big[F\big]_{x_1}^{x_2}=0. \) Suppongo una discontinuita in \( x=\xi(t) \) con velocita \( s=\dot\xi \), e separo l'integrale in \( [x_1,\xi]\cup[\xi,x_2] \). Derivando con la regola di Leibniz (i bordi mobili portano i termini \( \mp sU \) valutati su valle/monte) e facendo tendere \( x_1,x_2\to\xi \) gli integrali regolari svaniscono e resta \( -s(U_R-U_L)+(F_R-F_L)=0 \), cioe \( s\,[\![U]\!]=[\![F]\!] \Rightarrow s=\frac{[\![F]\!]}{[\![U]\!]} \). Per Burgers (\( F=u^2/2 \)): \( s=\frac{u_L+u_R}{2} \).	PROOF caratteristiche
Dimostra: derivazione dei limiti di validita del continuo da Kn	\( \text{(1) Definisci } Kn=\dfrac{\lambda}{L},\ \lambda=\dfrac{1}{\sqrt2\,n\,\sigma}. \;\; \text{(2) Il continuo richiede equilibrio termodinamico locale: molte collisioni sulla scala } L \Rightarrow \lambda \ll L \Rightarrow Kn \ll 1. \;\; \text{(3) Versione locale: } L=Q/|\nabla Q| \Rightarrow Kn \text{ e un campo che dice dove } \lambda \text{ compete con la scala dei gradienti.} \;\; \text{(4) Soglie: } Kn<10^{-2} \text{ continuo (Navier-Stokes)}; \ 10^{-2}<Kn<1 \text{ transizione}; \ Kn>1 \text{ molecolare libero (Boltzmann/DSMC).} \)	PROOF flussi_rarefatti
Dimostra: perche nel plume Kn cresce a valle (lambda come campo)	\( \text{(1) } Kn=\dfrac{\lambda}{L},\ \lambda=\dfrac{1}{\sqrt2\,n\,\sigma}. \;\; \text{(2) Nel getto nel vuoto la densita numerica } n \text{ crolla di ordini di grandezza procedendo a valle.} \;\; \text{(3) } \lambda \propto 1/n \Rightarrow \lambda \text{ cresce enormemente.} \;\; \text{(4) Con } L \text{ ~ confrontabile, } Kn=\lambda/L \text{ sale dal regime continuo a quello molecolare libero: domina l'aumento di } \lambda. \)	PROOF flussi_rarefatti
Dimostra: scaling della viscosita del modello VHS, mu ~ T^omega	\( \text{(1) Teoria cinetica: } \mu \propto \rho\,\bar c\,\lambda. \;\; \text{(2) Con } \bar c \propto \sqrt{T},\ \rho\propto n,\ \lambda=1/(\sqrt2\,n\sigma):\ \mu \propto \dfrac{\sqrt{mkT}}{\sigma},\ \text{indipendente da } n. \;\; \text{(3) HS: } \sigma=\text{cost} \Rightarrow \mu\propto\sqrt T,\ \omega=\tfrac12 \text{ (troppo ripido per i gas reali).} \;\; \text{(4) VHS: } \sigma \propto g^{-2\nu} \text{ e } g\propto\sqrt T \Rightarrow \sigma \propto T^{-\nu} \Rightarrow \mu \propto \dfrac{\sqrt T}{T^{-\nu}}=T^{\,\nu+1/2}=T^{\omega},\ \omega=\nu+\tfrac12\approx0.74 \text{ (aria).} \)	PROOF flussi_rarefatti
Dimostra: vincolo di cella DSMC, Delta x <= lambda	\( \text{(1) Modello: collidono solo particelle della stessa cella, trattate come co-locate.} \;\; \text{(2) Le collisioni reali sono locali sulla scala } \lambda. \;\; \text{(3) Se } \Delta x \gg \lambda \text{ particelle distanti } > \lambda \text{ collidono fra loro: privo di senso fisico, collisioni saltate.} \;\; \text{(4) Imporre } \Delta x \le \lambda \text{ garantisce compagni di collisione genuinamente vicini (limite opposto: celle troppo piccole alzano costo e rumore statistico).} \)	PROOF flussi_rarefatti
Dimostra: vincolo di passo DSMC, Delta t <= tau_c	\( \text{(1) Tempo medio tra collisioni } \tau_c=\lambda/\bar c. \;\; \text{(2) Il disaccoppiamento moto/collisioni richiede che in un passo non si accumulino piu collisioni.} \;\; \text{(3) Impongo } \Delta t \le \tau_c \Rightarrow \text{in media } \le \sim 1 \text{ collisione per particella per passo.} \;\; \text{(4) Non azzera le collisioni: l'NTC estrae stocasticamente il numero atteso di coppie per cella, } \#\text{coppie}= \text{tasso}\times N\times\Delta t. \)	PROOF flussi_rarefatti
Dimostra: vincolo tipo CFL del DSMC, Delta t <= Delta x / v_max	\( \text{(1) In un passo una particella percorre } |v|\,\Delta t. \;\; \text{(2) Se attraversa piu di una cella salta l'ambiente collisionale delle celle intermedie.} \;\; \text{(3) Cio viola la localita delle collisioni e falsa il trasporto di q.d.m. ed energia.} \;\; \text{(4) Imporre } \Delta t \le \dfrac{\Delta x}{|v_{max}|} \Rightarrow \text{avanza cella per cella; e coerenza fisica del trasporto, non sola stabilita (diverso dalla CFL del continuo).} \)	PROOF flussi_rarefatti
Dimostra: trasporto di Reynolds in forma ALE	Volume mobile \( V(t) \): \( \frac{d}{dt}\int_{V(t)} u\,dV = \int_{V(t)} \partial_t u\,dV + \int_{S(t)} u\,\vec v_g\cdot\vec n\,dS \). Per la legge di conservazione \( \partial_t u + \nabla\cdot\vec F = 0 \), con \( \int_{V(t)}\nabla\cdot\vec F\,dV = \int_{S(t)}\vec F\cdot\vec n\,dS \): \( \frac{d}{dt}\int_{V(t)} u\,dV + \int_{S(t)}(\vec F - u\,\vec v_g)\cdot\vec n\,dS = 0 \). Con flusso convettivo \( \vec F = u\vec v \): \( \int_{S(t)} u\,(\vec v - \vec v_g)\cdot\vec n\,dS \), cioe velocita relativa \( \vec v_{rel} = \vec v - \vec v_g \).	PROOF meshing
Dimostra: limiti Euleriano e Lagrangiano dell'ALE	Dal termine ALE \( \int_{S(t)} u\,(\vec v - \vec v_g)\cdot\vec n\,dS \). Se \( \vec v_g = 0 \): \( V \) fisso, \( \int_S u\,\vec v\cdot\vec n\,dS \) = caso Euleriano. Se \( \vec v_g = \vec v \): il termine convettivo si annulla, la cella segue il fluido = caso Lagrangiano.	PROOF meshing
Dimostra: mapping algebrico al piano computazionale	Interpolazione lineare sul lato \( [x_1,x_2] \): \( x = x_1 + \eta(x_2 - x_1) \Rightarrow \eta = \frac{x-x_1}{x_2-x_1} \). Verifica estremi: \( x=x_1\Rightarrow\eta=0 \), \( x=x_2\Rightarrow\eta=1 \). Analogamente \( \xi = \frac{y-y_1}{y_2-y_1}\in[0,1] \).	PROOF meshing
Dimostra: ordine di Eulero esplicito (da sviluppo di Taylor)	\( \text{Taylor: } y(t_{k+1})=y(t_k)+h\,y'(t_k)+\tfrac{h^2}{2}y''(\xi). \) Con \( y'(t_k)=f(t_k,y(t_k)) \) si ha \( \tau(h)=y(t_{k+1})-y(t_k)-h f(t_k,y(t_k))=\tfrac{h^2}{2}y''(\xi)=\mathcal O(h^2). \) Quindi \( d(h)=\tau(h)/h=\mathcal O(h) \Rightarrow p=1. \)	PROOF metodi_numerici_ode
